alert_id,timestamp,incident_priority,alert_type,cve_score,ip_reputation_score,login_attempts,cpu_usage_percent,memory_usage_percent,payload_size,source_ip,user_role,system_context,geolocation
ALERT_0001040,2023-02-07 19:48:07.069775,High,Phishing,7.6,70.2,12.0,79.8,100.0,1313.0,137.217.6.33,Developer,Web Server,Togo
ALERT_0003906,2023-05-16 15:42:36.453629,Low,Brute Force,3.0,39.6,1.0,20.6,34.1,1424.0,,Finance,Web Server,Norway
ALERT_0006035,2023-07-25 01:36:33.374540,Medium,Malware,5.5,73.7,3.0,91.8,59.7,1798.0,,Support,Web Server,Costa Rica
ALERT_0003617,2023-05-07 12:26:38.217709,High,DDoS,6.8,57.3,12.0,99.2,98.8,1848.0,,,Web Server,China
ALERT_0007702,2023-09-20 12:01:39.747204,Low,,4.2,61.5,4.0,36.0,30.8,0.0,,Contractor,Database,Dominican Republic
ALERT_0003681,2023-05-09 05:23:44.915629,Medium,Brute Force,2.8,19.6,6.0,63.4,92.4,1496.0,,,Cloud Instance,Israel
ALERT_0000340,2023-01-12 22:13:59.900088,Low,Phishing,4.6,21.5,1.0,,30.0,981.0,,Developer,Endpoint,Armenia
ALERT_0000122,2023-01-04 21:35:19.280650,Low,DDoS,2.9,82.4,1.0,20.3,70.4,695.0,,Finance,Web Server,Oman
ALERT_0005459,2023-07-05 23:16:54.011388,Low,,3.0,60.7,2.0,58.1,70.2,,124.68.175.51,,Database,
ALERT_0006400,2023-08-06 10:35:45.843420,Low,Malware,0.8,42.3,1.0,75.4,52.9,286.0,198.239.148.60,,Endpoint,United States Minor Outlying Islands
ALERT_0001091,2023-02-09 01:22:53.441146,Low,Phishing,0.9,70.9,1.0,46.5,67.7,0.0,163.12.214.149,Contractor,Database,Sudan
ALERT_0006412,2023-08-06 20:37:36.506038,Low,Brute Force,0.0,72.8,2.0,50.2,37.5,0.0,102.26.74.32,Developer,,Czech Republic
ALERT_0001373,2023-02-18 14:58:19.130710,Medium,,5.8,58.0,7.0,21.6,69.0,1363.0,129.93.212.132,Contractor,Cloud Instance,
ALERT_0006022,2023-07-24 16:38:32.477922,Low,Phishing,1.0,29.7,2.0,38.2,42.2,1807.0,198.160.78.129,Contractor,,Guadeloupe
ALERT_0001318,2023-02-16 16:25:47.279799,Low,Malware,0.0,67.8,1.0,35.7,,,,Support,Web Server,Guinea
ALERT_0000623,2023-01-23 19:21:59.514081,Low,Malware,6.2,76.7,1.0,39.7,37.9,0.0,79.18.15.174,,Web Server,French Guiana
ALERT_0001420,2023-02-20 20:35:34.099805,Medium,Phishing,,44.4,1.0,52.0,84.5,594.0,,,Endpoint,
ALERT_0006068,2023-07-26 04:48:15.967959,Low,Phishing,0.7,71.9,1.0,34.1,51.6,,114.121.102.155,,Cloud Instance,Bosnia and Herzegovina
ALERT_0007915,2023-09-27 02:09:47.432586,Low,Brute Force,2.4,70.3,4.0,20.6,45.2,94.0,10.209.104.244,Support,Database,Dominican Republic
ALERT_0002500,2023-03-29 18:59:59.040690,Medium,,3.5,76.1,7.0,83.1,48.8,1303.0,,,API Gateway,Burundi
ALERT_0004329,2023-05-30 13:11:17.720440,Medium,Phishing,3.1,84.3,6.0,61.3,45.0,351.0,,Developer,Database,France
ALERT_0003721,2023-05-10 15:04:08.203279,Low,Phishing,3.5,60.9,1.0,45.9,37.8,574.0,,Admin,Web Server,Haiti
ALERT_0004999,2023-06-20 23:32:20.251416,Low,DDoS,2.4,48.0,,13.4,58.0,554.0,,,Web Server,Burundi
ALERT_0003144,2023-04-21 07:03:51.769324,Low,,1.3,54.4,1.0,15.4,23.0,815.0,26.172.254.7,,Web Server,Cameroon
ALERT_0001411,2023-02-20 11:36:08.378020,Low,,,54.7,1.0,90.9,28.6,1951.0,,Developer,API Gateway,Egypt
ALERT_0004483,2023-06-04 01:53:51.322047,Low,Data Exfiltration,0.5,50.7,6.0,16.5,44.2,1092.0,96.8.209.45,Developer,Database,Equatorial Guinea
ALERT_0002822,2023-04-09 14:39:24.638098,Medium,Brute Force,1.5,78.3,6.0,86.6,90.3,1259.0,209.31.9.52,,Endpoint,Spain
ALERT_0000890,2023-02-02 00:20:06.575675,Low,DDoS,1.9,44.4,2.0,28.4,59.3,0.0,78.95.146.219,Support,Web Server,Indonesia
ALERT_0006253,2023-08-01 16:12:01.518603,Low,Malware,3.3,47.6,1.0,,62.0,2383.0,133.186.136.233,Developer,Database,Madagascar
ALERT_0007109,2023-08-31 16:22:10.580602,Low,Brute Force,1.0,66.2,3.0,82.0,19.1,340.0,,,Endpoint,
ALERT_0007117,2023-08-31 22:02:13.481589,Low,Malware,1.6,61.6,1.0,45.3,44.1,0.0,7.157.252.246,Finance,Endpoint,Romania
ALERT_0007537,2023-09-14 21:00:33.932858,Low,Malware,3.4,71.3,1.0,0.0,37.5,546.0,,Developer,Endpoint,Lesotho
ALERT_0007880,2023-09-26 01:29:20.084527,Low,Phishing,1.0,51.8,1.0,75.3,89.7,371.0,,Support,Endpoint,Puerto Rico
ALERT_0004819,2023-06-15 02:53:17.543858,Low,Brute Force,,46.0,1.0,36.3,100.0,38.0,,Developer,Cloud Instance,
ALERT_0000197,2023-01-07 07:28:32.836116,Medium,Malware,5.5,40.6,6.0,69.0,62.1,551.0,,Developer,,Tokelau
ALERT_0006439,2023-08-07 22:14:04.916385,Low,Malware,1.6,47.3,4.0,18.5,61.3,700.0,101.187.196.53,Support,Cloud Instance,
ALERT_0004056,2023-05-20 18:57:56.637984,Low,Phishing,0.0,45.1,1.0,16.6,48.7,,129.116.34.168,Admin,Database,Central African Republic
ALERT_0000416,2023-01-15 14:57:40.560574,Critical,DDoS,7.9,59.7,44.0,80.5,100.0,2404.0,185.111.15.216,Finance,,Canada
ALERT_0003218,2023-04-23 23:18:32.527348,Medium,,1.4,56.4,6.0,43.7,87.4,578.0,142.246.145.80,Support,Database,Senegal
ALERT_0007213,2023-09-03 23:12:11.668973,Low,Brute Force,0.0,71.2,2.0,22.6,,1508.0,,,Database,Cook Islands
ALERT_0004664,2023-06-09 20:42:15.302581,Low,Brute Force,2.0,37.9,4.0,20.8,,1088.0,79.186.96.54,Finance,Database,Latvia
ALERT_0000433,2023-01-16 12:50:23.273724,Low,Malware,0.0,38.9,5.0,7.6,0.0,1957.0,110.102.39.246,Finance,Cloud Instance,Myanmar
ALERT_0006193,2023-07-30 18:49:37.250238,Low,,0.2,54.2,1.0,64.1,56.8,1415.0,,Contractor,Web Server,South Georgia and the South Sandwich Islands
ALERT_0003940,2023-05-17 06:40:55.336788,Low,,3.7,82.9,3.0,,69.3,1137.0,,Finance,Web Server,Bhutan
ALERT_0003455,2023-05-02 12:42:28.499228,Low,,1.7,61.1,4.0,23.2,44.4,438.0,192.119.63.104,,,Madagascar
ALERT_0007547,2023-09-15 01:36:34.316522,Medium,,2.9,69.3,4.0,69.4,58.6,0.0,20.32.155.245,Contractor,,Cameroon
ALERT_0003735,2023-05-10 23:29:15.474167,Low,Phishing,0.6,43.6,2.0,45.5,40.0,12.0,,Developer,Web Server,Spain
ALERT_0002158,2023-03-18 07:57:10.782442,Low,Brute Force,0.0,17.4,4.0,64.0,43.1,322.0,,Finance,Web Server,Armenia
ALERT_0005431,2023-07-05 00:11:49.287514,Low,,2.4,76.2,2.0,14.0,84.4,3010.0,66.249.159.216,Contractor,Endpoint,Bosnia and Herzegovina
ALERT_0001109,2023-02-09 12:33:41.124531,Low,DDoS,3.2,52.7,1.0,31.5,32.1,20.0,195.194.164.93,Developer,API Gateway,Chile
ALERT_0005629,2023-07-11 11:18:39.918458,Medium,Malware,6.0,21.6,9.0,80.1,83.2,81.0,,Developer,Web Server,Antigua and Barbuda
ALERT_0007822,2023-09-23 20:15:47.143011,Low,,1.5,60.9,1.0,23.4,58.3,628.0,,Support,Database,Micronesia
ALERT_0002281,2023-03-22 08:07:44.362278,Low,Phishing,2.7,44.9,4.0,51.3,80.7,0.0,168.246.41.165,Contractor,Endpoint,Maldives
ALERT_0006713,2023-08-17 03:47:17.870758,Medium,Brute Force,6.0,76.6,6.0,96.0,81.5,,,,Endpoint,Pitcairn Islands
ALERT_0007226,2023-09-04 10:53:47.844243,Low,,2.3,88.1,5.0,46.9,71.0,824.0,147.70.39.63,Finance,API Gateway,British Virgin Islands
ALERT_0003072,2023-04-18 23:27:16.662574,Medium,DDoS,5.8,54.5,9.0,59.6,67.5,1211.0,179.252.9.36,Admin,Web Server,Hong Kong
ALERT_0001196,2023-02-12 18:25:36.038668,Medium,Malware,0.9,86.4,6.0,91.1,100.0,469.0,108.77.153.202,Developer,Endpoint,Barbados
ALERT_0003482,2023-05-02 22:59:59.095529,Low,DDoS,3.1,59.2,4.0,38.7,54.5,1534.0,,Support,Endpoint,Denmark
ALERT_0005752,2023-07-14 19:17:46.151594,Low,,0.5,51.2,1.0,43.1,68.3,595.0,,,Web Server,Kuwait
ALERT_0000605,2023-01-23 08:12:07.680290,Low,DDoS,,26.3,3.0,35.6,33.0,510.0,,Finance,Database,Sierra Leone
ALERT_0003108,2023-04-20 04:39:14.614535,Medium,Malware,0.7,61.5,7.0,89.7,73.2,0.0,85.60.196.102,Finance,API Gateway,Saint Lucia
ALERT_0000881,2023-02-01 21:28:47.678116,Low,Malware,0.0,30.4,3.0,53.4,27.8,,172.117.84.3,,Cloud Instance,Tuvalu
ALERT_0001220,2023-02-13 16:54:46.483673,Low,,2.8,14.5,1.0,30.1,,1851.0,,Support,Endpoint,Belarus
ALERT_0002649,2023-04-03 23:31:55.633921,Low,DDoS,1.4,80.7,1.0,40.8,44.9,782.0,,Support,Web Server,Congo
ALERT_0002458,2023-03-28 16:02:36.512221,Low,Data Exfiltration,0.7,30.6,1.0,17.5,60.4,264.0,,Contractor,Web Server,Luxembourg
ALERT_0006367,2023-08-05 04:29:22.668918,Low,Brute Force,2.7,80.5,3.0,82.0,79.4,948.0,76.86.153.225,Support,Database,Bulgaria
ALERT_0005781,2023-07-15 19:25:13.849184,Low,Malware,0.0,81.2,2.0,47.1,,,122.114.48.164,Developer,Endpoint,Tunisia
ALERT_0005124,2023-06-24 10:45:30.802330,Low,,3.7,71.0,,67.5,53.6,1415.0,,Developer,Database,Switzerland
ALERT_0004326,2023-05-30 09:40:07.282413,Low,,0.4,66.8,4.0,44.5,91.7,1515.0,32.119.62.131,Finance,Endpoint,Liechtenstein
ALERT_0006853,2023-08-22 07:31:42.121365,Low,Malware,,83.9,3.0,,24.7,1243.0,133.86.188.24,Finance,,Maldives
ALERT_0005358,2023-07-02 16:48:31.306740,Low,Malware,4.2,38.5,4.0,45.1,42.5,1117.0,31.205.203.233,Finance,Web Server,Mayotte
ALERT_0001898,2023-03-09 18:02:02.227600,Low,Phishing,2.7,49.6,1.0,41.2,29.7,0.0,,Developer,,Faroe Islands
ALERT_0003985,2023-05-18 11:35:58.778953,Low,Data Exfiltration,2.6,68.1,1.0,62.4,79.2,813.0,,Contractor,Web Server,Grenada
ALERT_0001707,2023-03-02 21:28:09.064881,Low,Phishing,0.0,45.5,3.0,47.2,39.3,0.0,,Support,Web Server,Swaziland
ALERT_0001159,2023-02-11 00:50:17.372396,Low,,0.9,32.4,1.0,27.8,29.4,,165.150.248.130,Contractor,Web Server,South Africa
ALERT_0007047,2023-08-30 01:39:23.877151,Low,Brute Force,0.3,78.6,,56.2,54.9,,137.67.134.228,Finance,Web Server,Sweden
ALERT_0004087,2023-05-22 02:25:26.221362,High,Brute Force,4.9,36.2,17.0,100.0,84.3,2043.0,,Finance,Database,Japan
ALERT_0006287,2023-08-02 19:07:23.218589,Low,Brute Force,0.0,73.4,1.0,0.0,22.5,,31.189.159.97,Admin,Web Server,Costa Rica
ALERT_0004374,2023-05-31 22:37:26.252757,Low,Brute Force,3.5,64.6,1.0,25.5,17.4,1007.0,200.240.123.142,Finance,Endpoint,Nigeria
ALERT_0002630,2023-04-03 12:56:48.971773,Low,Malware,,77.5,3.0,21.0,82.8,0.0,156.248.4.212,Contractor,Web Server,Angola
ALERT_0007805,2023-09-23 07:42:30.263674,Low,Phishing,1.3,61.6,1.0,,74.3,0.0,,Developer,Endpoint,Uruguay
ALERT_0005289,2023-06-30 08:10:44.170254,Low,,0.0,59.9,1.0,51.0,52.0,622.0,,Support,API Gateway,Bermuda
ALERT_0004383,2023-06-01 01:44:59.057668,Low,Malware,1.8,60.7,1.0,79.4,31.8,247.0,,Developer,API Gateway,Lao People's Democratic Republic
ALERT_0001871,2023-03-08 17:25:33.873913,Medium,,3.2,81.5,2.0,72.7,,251.0,48.222.189.184,Finance,Endpoint,Cameroon
ALERT_0005815,2023-07-17 08:13:49.308407,Low,,5.1,31.8,1.0,57.4,54.1,1300.0,,Contractor,Web Server,Maldives
ALERT_0001865,2023-03-08 12:02:22.345850,Low,DDoS,2.4,67.6,2.0,46.6,44.1,589.0,,Finance,,Nauru
ALERT_0004538,2023-06-05 20:44:44.486259,Medium,DDoS,,30.0,5.0,32.3,81.8,14934.0,,Developer,Web Server,United States of America
ALERT_0007444,2023-09-12 11:02:16.991209,Medium,Phishing,3.1,26.5,2.0,77.8,91.2,,86.220.230.230,Support,Cloud Instance,Grenada
ALERT_0002998,2023-04-15 18:29:14.686168,Low,Phishing,1.4,63.4,1.0,31.8,57.9,2245.0,177.197.57.111,Finance,Cloud Instance,Palestinian Territory
ALERT_0000905,2023-02-02 14:38:38.197634,Low,DDoS,1.1,64.2,4.0,75.6,52.0,415.0,195.173.51.126,Admin,Endpoint,South Africa
ALERT_0001447,2023-02-22 00:08:45.723979,Low,,2.3,30.4,3.0,46.3,10.4,606.0,,Contractor,Cloud Instance,Saudi Arabia
ALERT_0007505,2023-09-13 18:55:57.854807,Low,,0.1,85.3,1.0,14.8,40.6,500.0,73.63.77.30,Support,API Gateway,Svalbard & Jan Mayen Islands
ALERT_0004831,2023-06-15 13:05:58.856256,Low,,0.9,75.1,2.0,73.8,53.4,2284.0,,Finance,Database,Congo
ALERT_0001887,2023-03-09 06:25:06.403032,Low,Malware,3.7,83.4,1.0,32.0,61.6,0.0,,Contractor,Cloud Instance,Lithuania
ALERT_0007803,2023-09-23 05:44:53.362950,Medium,Malware,2.4,53.1,1.0,96.5,89.9,,30.175.172.203,Support,Web Server,Oman
ALERT_0005929,2023-07-20 23:08:44.718777,Low,Malware,3.3,52.1,,35.5,81.4,802.0,,,Web Server,Tajikistan
ALERT_0005211,2023-06-28 02:27:31.098309,Critical,,9.8,55.3,28.0,,100.0,918.0,,Finance,Endpoint,Lebanon
ALERT_0001566,2023-02-25 12:13:19.549378,Low,,,61.4,1.0,54.6,23.8,1565.0,,Contractor,Cloud Instance,Lesotho
ALERT_0003796,2023-05-12 20:24:01.688387,Medium,Data Exfiltration,4.1,66.3,7.0,52.1,79.4,2868.0,,Finance,API Gateway,Burundi
ALERT_0007534,2023-09-14 16:39:02.421673,Low,,,40.6,4.0,31.9,52.9,0.0,,Developer,,Gabon
ALERT_0004210,2023-05-26 06:40:58.581524,Low,Brute Force,0.7,57.9,,26.6,35.3,1158.0,163.53.72.234,Developer,API Gateway,Romania
ALERT_0002389,2023-03-25 17:12:58.439026,Medium,Malware,5.7,1.2,7.0,64.8,43.8,1193.0,,Finance,API Gateway,Greece
ALERT_0006140,2023-07-28 15:56:45.673550,Low,Malware,1.6,79.5,,11.3,49.8,200.0,42.210.167.159,Contractor,Database,Montenegro
ALERT_0003222,2023-04-24 01:43:47.311755,Low,Malware,,32.3,3.0,20.4,43.0,2409.0,159.249.152.35,,Web Server,Monaco
ALERT_0003297,2023-04-26 19:27:36.866900,Low,Malware,2.8,67.1,3.0,21.0,26.2,1077.0,,Admin,API Gateway,Antigua and Barbuda
ALERT_0002624,2023-04-03 07:41:05.221381,High,Phishing,6.2,14.8,15.0,80.4,100.0,1713.0,,Support,Database,United States Virgin Islands
ALERT_0004562,2023-06-06 09:46:31.199075,Medium,Phishing,4.5,57.6,1.0,71.9,92.3,,98.96.228.219,,API Gateway,Togo
ALERT_0002400,2023-03-26 05:22:42.389280,Medium,,4.9,78.8,9.0,100.0,58.7,4828.0,,Support,Endpoint,Indonesia
ALERT_0005258,2023-06-29 12:45:33.890711,Low,,2.1,84.0,1.0,41.5,47.0,605.0,,Admin,Web Server,Grenada
ALERT_0002304,2023-03-22 23:52:51.093106,Low,,1.7,89.2,2.0,5.5,63.7,552.0,69.6.164.175,Developer,Web Server,Australia
ALERT_0004914,2023-06-18 01:36:12.635244,Low,Phishing,0.0,7.9,1.0,37.8,49.4,1205.0,209.147.218.108,Developer,,Bulgaria
ALERT_0005194,2023-06-27 05:26:45.899711,Low,,3.7,70.4,1.0,56.2,75.9,298.0,46.63.244.152,Developer,Cloud Instance,Mexico
ALERT_0004303,2023-05-29 19:02:13.881308,Low,DDoS,1.5,52.6,1.0,45.2,51.0,577.0,141.148.49.223,,Cloud Instance,Venezuela
ALERT_0006154,2023-07-29 01:42:05.577455,Low,Phishing,2.4,60.5,3.0,25.9,63.9,649.0,,,Web Server,New Zealand
ALERT_0004616,2023-06-08 07:40:29.284131,High,,5.0,76.0,,100.0,,1612.0,,Admin,Endpoint,Christmas Island
ALERT_0000255,2023-01-09 21:34:02.788371,Low,Malware,0.9,39.4,4.0,40.0,75.5,333.0,,Support,Endpoint,Thailand
ALERT_0005282,2023-06-30 02:29:07.207751,Low,,0.6,76.5,2.0,64.8,81.6,1341.0,77.135.26.113,Contractor,API Gateway,Austria
ALERT_0001114,2023-02-09 18:49:43.135368,Medium,Brute Force,1.7,31.7,9.0,47.8,73.8,4450.0,,,Web Server,Estonia
ALERT_0002261,2023-03-21 14:31:33.637099,Low,Brute Force,,40.1,,47.8,68.2,320.0,,,API Gateway,India
ALERT_0000222,2023-01-08 06:57:58.415641,Low,Phishing,4.4,37.3,4.0,62.9,69.1,359.0,,Support,Cloud Instance,Yemen
ALERT_0000268,2023-01-10 10:12:00.373707,Low,Phishing,2.8,71.4,1.0,12.5,54.4,1419.0,92.151.206.117,Contractor,Web Server,Guadeloupe
ALERT_0000108,2023-01-04 14:21:13.345493,Low,Malware,0.0,66.4,1.0,61.4,46.5,1459.0,131.9.8.40,Contractor,Web Server,Bosnia and Herzegovina
ALERT_0004728,2023-06-12 06:25:51.233538,Low,Phishing,4.6,68.5,,69.7,51.1,1576.0,,Developer,Database,Nepal
ALERT_0001227,2023-02-13 22:16:07.476204,Low,,1.0,77.6,1.0,55.5,53.7,,,Finance,Database,Oman
ALERT_0002836,2023-04-10 03:22:24.252907,Low,Malware,2.4,47.5,1.0,9.0,41.0,1826.0,117.86.34.91,Developer,Web Server,
ALERT_0005712,2023-07-13 22:54:15.505221,Low,Malware,0.5,69.6,1.0,57.9,52.9,0.0,,Finance,Web Server,Malta
ALERT_0007295,2023-09-06 12:24:45.483041,Low,,,57.4,6.0,46.9,69.5,,,Developer,Cloud Instance,Croatia
ALERT_0005571,2023-07-09 19:48:53.580077,High,Brute Force,3.8,55.2,14.0,72.9,61.4,3025.0,114.163.136.149,Contractor,API Gateway,Liberia
ALERT_0001513,2023-02-23 19:16:38.359237,Medium,,0.4,39.4,5.0,67.0,48.6,1777.0,205.218.117.170,Developer,Web Server,Venezuela
ALERT_0005036,2023-06-22 00:14:13.852478,Low,,0.0,80.2,1.0,33.4,66.1,944.0,,Finance,Database,Solomon Islands
ALERT_0003204,2023-04-23 09:31:47.414667,Low,,0.6,72.9,1.0,,27.2,,50.179.77.221,,Database,New Caledonia
ALERT_0000304,2023-01-11 21:36:50.897459,Medium,Brute Force,2.9,8.5,4.0,43.3,54.9,332.0,45.106.233.180,Finance,Database,Saint Martin
ALERT_0004429,2023-06-02 09:34:33.422640,Low,Brute Force,0.8,66.2,10.0,58.8,76.5,,,Finance,Database,Hungary
ALERT_0004102,2023-05-22 14:37:00.398932,Low,Phishing,3.8,31.9,1.0,30.8,51.7,0.0,167.4.207.37,,API Gateway,Burundi
ALERT_0003694,2023-05-09 23:19:49.671310,Low,Phishing,,48.8,1.0,28.0,74.5,,60.204.163.66,,API Gateway,Japan
ALERT_0004943,2023-06-19 05:23:51.937843,Medium,,3.7,60.0,1.0,59.7,100.0,,,Developer,Database,Namibia
ALERT_0007362,2023-09-09 00:35:21.475018,Medium,Data Exfiltration,3.7,32.1,7.0,40.1,36.9,9501.0,96.226.208.134,,Web Server,Norfolk Island
ALERT_0001211,2023-02-13 10:02:34.123132,Medium,Malware,,58.2,7.0,48.9,87.8,2136.0,,Contractor,Database,Gibraltar
ALERT_0005308,2023-06-30 20:43:45.427871,High,Phishing,6.8,52.4,,89.3,,,8.28.80.208,,Web Server,Guernsey
ALERT_0002958,2023-04-13 22:01:02.815287,High,,7.0,73.4,18.0,100.0,,469.0,,Support,Web Server,Kazakhstan
ALERT_0006920,2023-08-25 00:08:33.800788,Low,Phishing,2.0,80.3,1.0,74.0,49.1,,,Developer,Web Server,Guadeloupe
ALERT_0001437,2023-02-21 16:46:55.136161,Low,Malware,,81.8,,14.7,100.0,854.0,,Developer,,Turkey
ALERT_0005980,2023-07-23 05:58:31.739733,Medium,Brute Force,,62.6,,95.5,,,,,Web Server,Panama
ALERT_0007754,2023-09-21 21:11:32.493296,Low,,0.2,64.7,1.0,18.0,19.6,538.0,,,Database,
ALERT_0005493,2023-07-06 15:09:04.508028,Low,DDoS,1.0,39.4,3.0,17.9,63.9,4951.0,192.4.219.198,,API Gateway,Uzbekistan
ALERT_0000377,2023-01-14 01:08:38.971866,Low,Phishing,4.6,55.3,2.0,44.3,42.8,275.0,,Developer,Web Server,Saint Martin
ALERT_0002689,2023-04-04 22:05:22.432905,Low,Brute Force,1.1,81.7,4.0,29.9,72.3,89.0,,Finance,Database,Gabon
ALERT_0002116,2023-03-17 06:53:57.659232,Low,DDoS,0.0,65.5,1.0,72.2,43.4,698.0,,Contractor,Web Server,Mongolia
ALERT_0007220,2023-09-04 05:14:37.945229,Low,Brute Force,1.5,74.9,1.0,82.3,,1702.0,17.238.11.70,Finance,Endpoint,Zambia
ALERT_0000756,2023-01-28 10:45:06.828519,Medium,,0.8,18.7,6.0,100.0,,718.0,,Developer,Web Server,Anguilla
ALERT_0000292,2023-01-11 15:02:52.485244,Low,,2.7,72.1,1.0,26.9,67.6,0.0,209.55.73.112,Admin,Database,
ALERT_0002996,2023-04-15 11:14:55.347297,Medium,DDoS,3.8,38.4,14.0,48.5,73.1,960.0,,Developer,,Bulgaria
ALERT_0004059,2023-05-20 22:30:54.376314,Low,Phishing,,76.9,1.0,41.4,51.0,0.0,95.65.134.134,Support,Database,
ALERT_0001544,2023-02-24 15:52:37.558791,Low,,0.0,80.0,1.0,45.3,71.5,66.0,,Support,API Gateway,Martinique
ALERT_0004161,2023-05-24 19:54:09.254263,Low,Phishing,1.6,81.0,1.0,22.5,24.1,0.0,,Support,API Gateway,Honduras
ALERT_0000189,2023-01-07 02:00:36.423042,Medium,Malware,2.6,68.5,3.0,34.3,49.3,2853.0,80.179.15.21,Admin,Web Server,Cameroon
ALERT_0004926,2023-06-18 14:18:36.643316,Low,Phishing,0.0,67.7,2.0,40.6,75.7,1554.0,161.84.132.100,Support,Database,South Africa
ALERT_0001202,2023-02-13 03:46:31.141118,Low,Brute Force,1.4,71.1,2.0,35.4,44.3,150.0,169.243.182.82,,API Gateway,
ALERT_0007479,2023-09-13 05:23:32.588625,Low,Brute Force,1.8,88.9,5.0,26.7,,2022.0,6.197.105.16,Support,Cloud Instance,Kuwait
ALERT_0006559,2023-08-11 15:41:14.535675,Medium,Phishing,3.3,37.0,7.0,58.8,50.2,975.0,,Developer,Cloud Instance,Moldova
ALERT_0001537,2023-02-24 12:27:06.392935,Low,Brute Force,2.0,81.5,5.0,52.5,47.8,645.0,128.243.115.154,Contractor,,Bermuda
ALERT_0007593,2023-09-16 16:54:12.199722,High,,7.3,20.0,14.0,89.1,73.5,2480.0,222.97.76.138,,Database,
ALERT_0004598,2023-06-07 14:40:08.473722,Low,Phishing,,53.7,4.0,15.4,53.5,1401.0,,Contractor,Web Server,Saint Helena
ALERT_0000502,2023-01-19 05:20:46.305415,Low,DDoS,1.2,34.8,4.0,40.5,62.4,461.0,95.139.60.86,Contractor,,El Salvador
ALERT_0004680,2023-06-10 07:21:59.599327,Low,Malware,1.0,67.8,1.0,34.7,65.2,,181.53.155.8,,Database,Burundi
ALERT_0003107,2023-04-20 03:09:30.593473,Low,Brute Force,0.0,66.1,1.0,27.9,,565.0,186.173.56.54,Admin,Endpoint,Ghana
ALERT_0002648,2023-04-03 20:41:01.694316,Low,,,53.2,6.0,23.4,27.6,0.0,,,API Gateway,Guinea
ALERT_0001540,2023-02-24 12:52:28.705090,Low,Malware,,56.5,5.0,62.0,69.9,2439.0,,Admin,API Gateway,
ALERT_0003981,2023-05-18 10:33:08.042019,Low,Phishing,2.3,90.8,3.0,63.2,,553.0,48.247.156.202,Developer,,Canada
ALERT_0004476,2023-06-03 20:21:23.223774,High,Phishing,6.6,51.7,16.0,38.1,84.8,6547.0,,,API Gateway,Mayotte
ALERT_0004710,2023-06-11 09:21:53.043895,Low,Malware,1.2,72.6,2.0,76.1,,157.0,210.189.187.187,Finance,Cloud Instance,Bangladesh
ALERT_0006836,2023-08-21 14:55:11.125568,Medium,Phishing,1.2,45.0,3.0,40.1,,653.0,128.143.236.216,Support,Endpoint,Gabon
ALERT_0007407,2023-09-11 07:39:12.343577,Critical,Phishing,8.3,32.1,20.0,100.0,100.0,2466.0,,Admin,API Gateway,Kuwait
ALERT_0000673,2023-01-25 09:40:25.312375,Low,Malware,2.3,69.6,2.0,23.3,65.4,,,Developer,Database,Angola
ALERT_0006905,2023-08-24 04:04:18.987255,Low,,0.1,59.8,1.0,67.3,45.1,807.0,54.95.25.231,Developer,API Gateway,Switzerland
ALERT_0006673,2023-08-15 14:19:36.448150,Low,Phishing,0.0,50.1,1.0,60.4,53.2,0.0,168.109.93.18,,,Korea
ALERT_0006982,2023-08-27 11:21:47.386779,Low,Phishing,0.0,50.0,1.0,22.8,33.6,1833.0,,Contractor,Database,Equatorial Guinea
ALERT_0002477,2023-03-29 05:55:52.130896,Medium,Phishing,3.4,28.2,1.0,100.0,,4991.0,206.173.197.148,Contractor,Cloud Instance,
ALERT_0004205,2023-05-26 05:42:45.321588,Low,,1.7,66.9,1.0,33.4,100.0,3399.0,41.22.68.12,Developer,API Gateway,Syrian Arab Republic
ALERT_0006981,2023-08-27 10:17:44.210620,Low,Brute Force,0.8,63.4,5.0,38.4,51.6,0.0,44.78.72.217,Developer,,Cuba
ALERT_0006406,2023-08-06 16:14:09.212586,Low,,1.8,82.8,1.0,20.6,18.2,687.0,,Support,API Gateway,Macao
ALERT_0007616,2023-09-17 14:09:13.310138,Low,Brute Force,2.8,76.9,1.0,35.0,70.8,0.0,,Developer,,Hong Kong
ALERT_0006277,2023-08-02 06:18:30.280819,Low,Phishing,2.9,40.2,,34.5,37.5,,,Support,Web Server,Afghanistan
ALERT_0001193,2023-02-12 15:29:17.016597,Low,,0.4,68.6,1.0,19.0,48.5,0.0,152.2.229.61,Contractor,API Gateway,Israel
ALERT_0006821,2023-08-20 20:12:52.667492,Low,Phishing,1.2,72.7,4.0,27.1,23.5,1434.0,,Finance,Endpoint,Holy See (Vatican City State)
ALERT_0007963,2023-09-28 15:51:07.730192,Low,Phishing,3.4,74.1,1.0,32.5,37.5,0.0,,Contractor,Database,Yemen
ALERT_0006430,2023-08-07 16:36:56.811379,Low,,0.4,41.1,1.0,15.5,55.6,958.0,,Admin,,American Samoa
ALERT_0007208,2023-09-03 18:54:59.940415,Low,Brute Force,2.4,71.1,2.0,10.8,32.2,,137.127.38.108,,Web Server,Comoros
ALERT_0001514,2023-02-23 20:10:53.455434,Low,,0.5,84.1,4.0,,25.0,692.0,158.76.55.92,Finance,API Gateway,Tunisia
